Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,season,round,event_name,session_name,LapTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,session_max_rainfall,session_is_dry_by_weather,source_label,session_key,compound_upper,is_wet_compound,is_slick_compound,session_is_dry_final,dry_flag_source,lap_key
0 days 00:34:03.211000,OCO,31,0 days 00:01:22.548000,7.0,2.0,,,0 days 00:00:27.296000,0 days 00:00:27.859000,0 days 00:00:27.393000,0 days 00:33:07.959000,0 days 00:33:35.818000,0 days 00:34:03.211000,320.0,337.0,309.0,346.0,True,HARD,2.0,True,Alpine,1.0,,,,False,True,2023,14,Italian Grand Prix,Q,82.548,27.296,27.859,27.393,0.0,True,2023_2025_q_existing,2023_14_Q,HARD,False,True,True,weather_flag,2023_r14_Q_OCO_lap7
0 days 01:43:43.078000,OCO,31,0 days 00:01:31.673000,17.0,6.0,,,0 days 00:00:26.986000,0 days 00:00:38.703000,0 days 00:00:25.984000,0 days 01:42:38.391000,0 days 01:43:17.094000,0 days 01:43:43.078000,309.0,277.0,258.0,300.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,15,Singapore Grand Prix,Q,91.673,26.986,38.703,25.984,0.0,True,2023_2025_q_existing,2023_15_Q,SOFT,False,True,True,weather_flag,2023_r15_Q_OCO_lap17
0 days 01:08:44.759000,OCO,31,0 days 00:01:30.586000,11.0,4.0,,,0 days 00:00:31.501000,0 days 00:00:40.932000,0 days 00:00:18.153000,0 days 01:07:45.674000,0 days 01:08:26.606000,0 days 01:08:44.759000,284.0,307.0,267.0,308.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,16,Japanese Grand Prix,Q,90.586,31.501,40.932,18.153,0.0,True,2023_2025_q_existing,2023_16_Q,SOFT,False,True,True,weather_flag,2023_r16_Q_OCO_lap11
0 days 01:15:19.664000,OCO,31,0 days 00:01:24.763000,23.0,6.0,,,0 days 00:00:31.437000,0 days 00:00:28.638000,0 days 00:00:24.688000,0 days 01:14:26.338000,0 days 01:14:54.976000,0 days 01:15:19.664000,240.0,285.0,282.0,315.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,17,Qatar Grand Prix,Q,84.763,31.437,28.638,24.688,0.0,True,2023_2025_q_existing,2023_17_Q,SOFT,False,True,True,weather_flag,2023_r17_Q_OCO_lap23
0 days 01:15:49.717000,OCO,31,0 days 00:01:35.154000,20.0,7.0,,,0 days 00:00:25.402000,0 days 00:00:38.365000,0 days 00:00:31.387000,0 days 01:14:39.965000,0 days 01:15:18.330000,0 days 01:15:49.717000,239.0,190.0,209.0,323.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,18,United States Grand Prix,Q,95.154,25.402,38.365,31.387,0.0,True,2023_2025_q_existing,2023_18_Q,SOFT,False,True,True,weather_flag,2023_r18_Q_OCO_lap20
0 days 00:25:44.310000,OCO,31,0 days 00:01:19.080000,2.0,1.0,,,0 days 00:00:28.039000,0 days 00:00:30.517000,0 days 00:00:20.524000,0 days 00:24:53.269000,0 days 00:25:23.786000,0 days 00:25:44.310000,311.0,292.0,251.0,340.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,19,Mexico City Grand Prix,Q,79.08,28.039,30.517,20.524,0.0,True,2023_2025_q_existing,2023_19_Q,SOFT,False,True,True,weather_flag,2023_r19_Q_OCO_lap2
0 days 01:02:58.701000,OCO,31,0 days 00:01:30.914000,11.0,4.0,,,0 days 00:00:29.111000,0 days 00:00:39.107000,0 days 00:00:22.696000,0 days 01:01:56.898000,0 days 01:02:36.005000,0 days 01:02:58.701000,241.0,269.0,287.0,320.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,1,Bahrain Grand Prix,Q,90.914,29.111,39.107,22.696,0.0,True,2023_2025_q_existing,2023_1_Q,SOFT,False,True,True,weather_flag,2023_r01_Q_OCO_lap11
0 days 00:29:58.359000,OCO,31,0 days 00:01:34.834000,7.0,2.0,,,0 days 00:00:27.098000,0 days 00:00:31.582000,0 days 00:00:36.154000,0 days 00:28:50.623000,0 days 00:29:22.205000,0 days 00:29:58.359000,186.0,213.0,321.0,338.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2023,21,Las Vegas Grand Prix,Q,94.834,27.098,31.582,36.154,0.0,True,2023_2025_q_existing,2023_21_Q,SOFT,False,True,True,weather_flag,2023_r21_Q_OCO_lap7
0 days 00:54:48.313000,OCO,31,0 days 00:01:24.391000,11.0,4.0,,,0 days 00:00:17.197000,0 days 00:00:36.271000,0 days 00:00:30.923000,0 days 00:53:41.119000,0 days 00:54:17.390000,0 days 00:54:48.313000,292.0,322.0,216.0,327.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,22,Abu Dhabi Grand Prix,Q,84.391,17.197,36.271,30.923,0.0,True,2023_2025_q_existing,2023_22_Q,SOFT,False,True,True,weather_flag,2023_r22_Q_OCO_lap11
0 days 01:15:16.370000,OCO,31,0 days 00:01:29.078000,23.0,5.0,,,0 days 00:00:32.301000,0 days 00:00:28.300000,0 days 00:00:28.477000,0 days 01:14:19.593000,0 days 01:14:47.893000,0 days 01:15:16.370000,289.0,319.0,302.0,326.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2023,2,Saudi Arabian Grand Prix,Q,89.078,32.301,28.3,28.477,0.0,True,2023_2025_q_existing,2023_2_Q,SOFT,False,True,True,weather_flag,2023_r02_Q_OCO_lap23
0 days 01:21:21.522000,OCO,31,0 days 00:01:41.798000,18.0,5.0,,,0 days 00:00:35.700000,0 days 00:00:41.037000,0 days 00:00:25.061000,0 days 01:20:15.424000,0 days 01:20:56.461000,0 days 01:21:21.522000,228.0,241.0,334.0,316.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,4,Azerbaijan Grand Prix,Q,101.798,35.7,41.037,25.061,0.0,True,2023_2025_q_existing,2023_4_Q,SOFT,False,True,True,weather_flag,2023_r04_Q_OCO_lap18
0 days 00:55:11.329000,OCO,31,0 days 00:01:27.444000,14.0,4.0,,,0 days 00:00:29.288000,0 days 00:00:33.193000,0 days 00:00:24.963000,0 days 00:54:13.173000,0 days 00:54:46.366000,0 days 00:55:11.329000,224.0,193.0,280.0,333.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,5,Miami Grand Prix,Q,87.444,29.288,33.193,24.963,0.0,True,2023_2025_q_existing,2023_5_Q,SOFT,False,True,True,weather_flag,2023_r05_Q_OCO_lap14
0 days 01:20:21.957000,OCO,31,0 days 00:01:11.553000,25.0,6.0,,,0 days 00:00:18.728000,0 days 00:00:33.903000,0 days 00:00:18.922000,0 days 01:19:29.132000,0 days 01:20:03.035000,0 days 01:20:21.957000,216.0,206.0,267.0,278.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,6,Monaco Grand Prix,Q,71.553,18.728,33.903,18.922,0.0,True,2023_2025_q_existing,2023_6_Q,SOFT,False,True,True,weather_flag,2023_r06_Q_OCO_lap25
0 days 01:00:33.894000,OCO,31,0 days 00:01:05.295000,14.0,5.0,,,0 days 00:00:16.475000,0 days 00:00:29.124000,0 days 00:00:19.696000,0 days 00:59:45.074000,0 days 01:00:14.198000,0 days 01:00:33.894000,322.0,248.0,284.0,314.0,False,SOFT,2.0,True,Alpine,1.0,,,,False,True,2023,9,Austrian Grand Prix,Q,65.295,16.475,29.124,19.696,0.0,True,2023_2025_q_existing,2023_9_Q,SOFT,False,True,True,weather_flag,2023_r09_Q_OCO_lap14
0 days 00:53:04.096000,OCO,31,0 days 00:01:12.109000,11.0,4.0,,,0 days 00:00:21.608000,0 days 00:00:28.803000,0 days 00:00:21.698000,0 days 00:52:13.595000,0 days 00:52:42.398000,0 days 00:53:04.096000,289.0,307.0,291.0,322.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,10,Spanish Grand Prix,Q,72.109,21.608,28.803,21.698,0.0,True,2023_2025_q_existing,2024_10_Q,SOFT,False,True,True,weather_flag,2024_r10_Q_OCO_lap11
0 days 00:52:22.818000,OCO,31,0 days 00:01:05.274000,17.0,6.0,,,0 days 00:00:16.429000,0 days 00:00:29.141000,0 days 00:00:19.704000,0 days 00:51:33.973000,0 days 00:52:03.114000,0 days 00:52:22.818000,316.0,247.0,282.0,317.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,11,Austrian Grand Prix,Q,65.274,16.429,29.141,19.704,0.0,True,2023_2025_q_existing,2024_11_Q,SOFT,False,True,True,weather_flag,2024_r11_Q_OCO_lap17
0 days 00:33:53.420000,OCO,31,0 days 00:01:11.995000,8.0,3.0,,,0 days 00:00:24.526000,0 days 00:00:25.827000,0 days 00:00:21.642000,0 days 00:33:05.951000,0 days 00:33:31.778000,0 days 00:33:53.420000,289.0,277.0,324.0,330.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,15,Dutch Grand Prix,Q,71.995,24.526,25.827,21.642,0.0,True,2023_2025_q_existing,2024_15_Q,SOFT,False,True,True,weather_flag,2024_r15_Q_OCO_lap8
0 days 00:22:22.741000,OCO,31,0 days 00:01:20.764000,5.0,2.0,,,0 days 00:00:26.504000,0 days 00:00:27.264000,0 days 00:00:26.996000,0 days 00:21:28.481000,0 days 00:21:55.745000,0 days 00:22:22.741000,328.0,341.0,316.0,348.0,True,SOFT,5.0,False,Alpine,1.0,,,,False,True,2024,16,Italian Grand Prix,Q,80.764,26.504,27.264,26.996,0.0,True,2023_2025_q_existing,2024_16_Q,SOFT,False,True,True,weather_flag,2024_r16_Q_OCO_lap5
0 days 00:23:17.915000,OCO,31,0 days 00:01:44.504000,5.0,2.0,,,0 days 00:00:37.116000,0 days 00:00:42.214000,0 days 00:00:25.174000,0 days 00:22:10.527000,0 days 00:22:52.741000,0 days 00:23:17.915000,214.0,233.0,340.0,319.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,17,Azerbaijan Grand Prix,Q,104.504,37.116,42.214,25.174,0.0,True,2023_2025_q_existing,2024_17_Q,SOFT,False,True,True,weather_flag,2024_r17_Q_OCO_lap5
0 days 00:52:57.307000,OCO,31,0 days 00:01:30.769000,14.0,5.0,,,0 days 00:00:26.993000,0 days 00:00:38.296000,0 days 00:00:25.480000,0 days 00:51:53.531000,0 days 00:52:31.827000,0 days 00:52:57.307000,313.0,279.0,258.0,302.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,18,Singapore Grand Prix,Q,90.769,26.993,38.296,25.48,0.0,True,2023_2025_q_existing,2024_18_Q,SOFT,False,True,True,weather_flag,2024_r18_Q_OCO_lap14
0 days 00:53:09.094000,OCO,31,0 days 00:01:33.597000,14.0,5.0,,,0 days 00:00:25.390000,0 days 00:00:37.430000,0 days 00:00:30.777000,0 days 00:52:00.887000,0 days 00:52:38.317000,0 days 00:53:09.094000,243.0,190.0,213.0,329.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,19,United States Grand Prix,Q,93.597,25.39,37.43,30.777,0.0,True,2023_2025_q_existing,2024_19_Q,SOFT,False,True,True,weather_flag,2024_r19_Q_OCO_lap14
0 days 00:32:45.210000,OCO,31,0 days 00:01:30.793000,8.0,3.0,,,0 days 00:00:29.142000,0 days 00:00:38.934000,0 days 00:00:22.717000,0 days 00:31:43.559000,0 days 00:32:22.493000,0 days 00:32:45.210000,241.0,270.0,283.0,315.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,1,Bahrain Grand Prix,Q,90.793,29.142,38.934,22.717,0.0,True,2023_2025_q_existing,2024_1_Q,SOFT,False,True,True,weather_flag,2024_r01_Q_OCO_lap8
0 days 00:30:46.766000,OCO,31,0 days 00:01:17.617000,8.0,3.0,,,0 days 00:00:27.658000,0 days 00:00:29.887000,0 days 00:00:20.072000,0 days 00:29:56.807000,0 days 00:30:26.694000,0 days 00:30:46.766000,317.0,298.0,254.0,348.0,True,SOFT,2.0,False,Alpine,1.0,,,,False,True,2024,20,Mexico City Grand Prix,Q,77.617,27.658,29.887,20.072,0.0,True,2023_2025_q_existing,2024_20_Q,SOFT,False,True,True,weather_flag,2024_r20_Q_OCO_lap8
0 days 00:54:24.058000,OCO,31,0 days 00:01:33.221000,17.0,4.0,,,0 days 00:00:26.434000,0 days 00:00:31.193000,0 days 00:00:35.594000,0 days 00:53:17.271000,0 days 00:53:48.464000,0 days 00:54:24.058000,186.0,214.0,324.0,351.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2024,22,Las Vegas Grand Prix,Q,93.221,26.434,31.193,35.594,0.0,True,2023_2025_q_existing,2024_22_Q,SOFT,False,True,True,weather_flag,2024_r22_Q_OCO_lap17
0 days 00:32:56.799000,OCO,31,0 days 00:01:22.714000,9.0,3.0,,,0 days 00:00:30.537000,0 days 00:00:28.012000,0 days 00:00:24.165000,0 days 00:32:04.622000,0 days 00:32:32.634000,0 days 00:32:56.799000,246.0,286.0,280.0,321.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2024,23,Qatar Grand Prix,Q,82.714,30.537,28.012,24.165,0.0,True,2023_2025_q_existing,2024_23_Q,SOFT,False,True,True,weather_flag,2024_r23_Q_OCO_lap9
0 days 00:32:11.059000,OCO,31,0 days 00:01:29.475000,9.0,2.0,,,0 days 00:00:32.655000,0 days 00:00:28.250000,0 days 00:00:28.570000,0 days 00:31:14.239000,0 days 00:31:42.489000,0 days 00:32:11.059000,292.0,322.0,306.0,330.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2024,2,Saudi Arabian Grand Prix,Q,89.475,32.655,28.25,28.57,0.0,True,2023_2025_q_existing,2024_2_Q,SOFT,False,True,True,weather_flag,2024_r02_Q_OCO_lap9
0 days 00:30:43.612000,OCO,31,0 days 00:01:29.811000,5.0,2.0,,,0 days 00:00:31.505000,0 days 00:00:40.456000,0 days 00:00:17.850000,0 days 00:29:45.306000,0 days 00:30:25.762000,0 days 00:30:43.612000,286.0,298.0,264.0,295.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,4,Japanese Grand Prix,Q,89.811,31.505,40.456,17.85,0.0,True,2023_2025_q_existing,2024_4_Q,SOFT,False,True,True,weather_flag,2024_r04_Q_OCO_lap5
0 days 01:02:58.505000,OCO,31,0 days 00:01:35.223000,14.0,5.0,,,0 days 00:00:25.183000,0 days 00:00:28.737000,0 days 00:00:41.303000,0 days 01:01:48.465000,0 days 01:02:17.202000,0 days 01:02:58.505000,276.0,271.0,265.0,327.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,5,Chinese Grand Prix,Q,95.223,25.183,28.737,41.303,0.0,True,2023_2025_q_existing,2024_5_Q,SOFT,False,True,True,weather_flag,2024_r05_Q_OCO_lap14
0 days 00:31:25.979000,OCO,31,0 days 00:01:28.209000,8.0,3.0,,,0 days 00:00:29.306000,0 days 00:00:33.769000,0 days 00:00:25.134000,0 days 00:30:27.076000,0 days 00:31:00.845000,0 days 00:31:25.979000,222.0,192.0,284.0,338.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,6,Miami Grand Prix,Q,88.209,29.306,33.769,25.134,0.0,True,2023_2025_q_existing,2024_6_Q,SOFT,False,True,True,weather_flag,2024_r06_Q_OCO_lap8
0 days 00:50:57.614000,OCO,31,0 days 00:01:15.906000,14.0,5.0,,,0 days 00:00:24.088000,0 days 00:00:26.211000,0 days 00:00:25.607000,0 days 00:50:05.796000,0 days 00:50:32.007000,0 days 00:50:57.614000,227.0,258.0,283.0,292.0,True,SOFT,2.0,True,Alpine,1.0,,,,False,True,2024,7,Emilia Romagna Grand Prix,Q,75.906,24.088,26.211,25.607,0.0,True,2023_2025_q_existing,2024_7_Q,SOFT,False,True,True,weather_flag,2024_r07_Q_OCO_lap14
0 days 00:43:11.266000,OCO,31,0 days 00:01:11.285000,15.0,3.0,,,0 days 00:00:18.701000,0 days 00:00:33.539000,0 days 00:00:19.045000,0 days 00:42:18.682000,0 days 00:42:52.221000,0 days 00:43:11.266000,218.0,206.0,267.0,278.0,True,SOFT,3.0,True,Alpine,1.0,,,,False,True,2024,8,Monaco Grand Prix,Q,71.285,18.701,33.539,19.045,0.0,True,2023_2025_q_existing,2024_8_Q,SOFT,False,True,True,weather_flag,2024_r08_Q_OCO_lap15
0 days 00:39:13.819000,OCO,31,0 days 00:01:12.378000,12.0,3.0,,,0 days 00:00:20.246000,0 days 00:00:22.906000,0 days 00:00:29.226000,0 days 00:38:21.687000,0 days 00:38:44.593000,0 days 00:39:13.819000,262.0,282.0,295.0,326.0,True,SOFT,3.0,True,Haas F1 Team,1.0,,,,False,True,2025,10,Canadian Grand Prix,Q,72.378,20.246,22.906,29.226,0.0,True,2023_2025_q_existing,2025_10_Q,SOFT,False,True,True,weather_flag,2025_r10_Q_OCO_lap12
0 days 00:33:38.199000,OCO,31,0 days 00:01:05.364000,8.0,3.0,,,0 days 00:00:16.613000,0 days 00:00:29.012000,0 days 00:00:19.739000,0 days 00:32:49.448000,0 days 00:33:18.460000,0 days 00:33:38.199000,313.0,247.0,285.0,319.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,11,Austrian Grand Prix,Q,65.364,16.613,29.012,19.739,0.0,True,2023_2025_q_existing,2025_11_Q,SOFT,False,True,True,weather_flag,2025_r11_Q_OCO_lap8
0 days 00:54:15.043000,OCO,31,0 days 00:01:25.950000,8.0,3.0,,,0 days 00:00:27.861000,0 days 00:00:34.401000,0 days 00:00:23.688000,0 days 00:53:16.954000,0 days 00:53:51.355000,0 days 00:54:15.043000,317.0,268.0,254.0,316.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,12,British Grand Prix,Q,85.95,27.861,34.401,23.688,0.0,True,2023_2025_q_existing,2025_12_Q,SOFT,False,True,True,weather_flag,2025_r12_Q_OCO_lap8
0 days 00:56:09.424000,OCO,31,0 days 00:01:41.525000,13.0,5.0,,,0 days 00:00:29.828000,0 days 00:00:43.749000,0 days 00:00:27.948000,0 days 00:54:57.727000,0 days 00:55:41.476000,0 days 00:56:09.424000,345.0,215.0,228.0,318.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,13,Belgian Grand Prix,Q,101.525,29.828,43.749,27.948,0.0,True,2023_2025_q_existing,2025_13_Q,SOFT,False,True,True,weather_flag,2025_r13_Q_OCO_lap13
0 days 00:31:57.064000,OCO,31,0 days 00:01:16.023000,5.0,2.0,,,0 days 00:00:27.603000,0 days 00:00:26.769000,0 days 00:00:21.651000,0 days 00:31:08.644000,0 days 00:31:35.413000,0 days 00:31:57.064000,283.0,255.0,258.0,310.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,14,Hungarian Grand Prix,Q,76.023,27.603,26.769,21.651,0.0,True,2023_2025_q_existing,2025_14_Q,SOFT,False,True,True,weather_flag,2025_r14_Q_OCO_lap5
0 days 00:32:52.375000,OCO,31,0 days 00:01:10.197000,8.0,3.0,,,0 days 00:00:24.031000,0 days 00:00:24.848000,0 days 00:00:21.318000,0 days 00:32:06.209000,0 days 00:32:31.057000,0 days 00:32:52.375000,287.0,281.0,317.0,328.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,15,Dutch Grand Prix,Q,70.197,24.031,24.848,21.318,0.0,True,2023_2025_q_existing,2025_15_Q,SOFT,False,True,True,weather_flag,2025_r15_Q_OCO_lap8
0 days 00:53:32.849000,OCO,31,0 days 00:01:19.707000,14.0,5.0,,,0 days 00:00:26.542000,0 days 00:00:26.729000,0 days 00:00:26.436000,0 days 00:52:39.684000,0 days 00:53:06.413000,0 days 00:53:32.849000,324.0,339.0,315.0,348.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,16,Italian Grand Prix,Q,79.707,26.542,26.729,26.436,0.0,True,2023_2025_q_existing,2025_16_Q,SOFT,False,True,True,weather_flag,2025_r16_Q_OCO_lap14
0 days 00:19:45.725000,OCO,31,0 days 00:01:31.247000,2.0,1.0,,,0 days 00:00:27.156000,0 days 00:00:38.352000,0 days 00:00:25.739000,0 days 00:18:41.634000,0 days 00:19:19.986000,0 days 00:19:45.725000,311.0,279.0,262.0,301.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,18,Singapore Grand Prix,Q,91.247,27.156,38.352,25.739,0.0,True,2023_2025_q_existing,2025_18_Q,SOFT,False,True,True,weather_flag,2025_r18_Q_OCO_lap2
0 days 00:41:40.433000,OCO,31,0 days 00:01:34.136000,7.0,3.0,,,0 days 00:00:25.431000,0 days 00:00:37.931000,0 days 00:00:30.774000,0 days 00:40:31.728000,0 days 00:41:09.659000,0 days 00:41:40.433000,235.0,192.0,213.0,323.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,19,United States Grand Prix,Q,94.136,25.431,37.931,30.774,0.0,True,2023_2025_q_existing,2025_19_Q,SOFT,False,True,True,weather_flag,2025_r19_Q_OCO_lap7
0 days 00:22:25.425000,OCO,31,0 days 00:01:17.147000,5.0,2.0,,,0 days 00:00:26.686000,0 days 00:00:17.206000,0 days 00:00:33.255000,0 days 00:21:34.964000,0 days 00:21:52.170000,0 days 00:22:25.425000,288.0,327.0,307.0,322.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,1,Australian Grand Prix,Q,77.147,26.686,17.206,33.255,0.0,True,2023_2025_q_existing,2025_1_Q,SOFT,False,True,True,weather_flag,2025_r01_Q_OCO_lap5
0 days 00:51:57.716000,OCO,31,0 days 00:01:16.837000,14.0,5.0,,,0 days 00:00:27.277000,0 days 00:00:29.668000,0 days 00:00:19.892000,0 days 00:51:08.156000,0 days 00:51:37.824000,0 days 00:51:57.716000,317.0,297.0,255.0,346.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,20,Mexico City Grand Prix,Q,76.837,27.277,29.668,19.892,0.0,True,2023_2025_q_existing,2025_20_Q,SOFT,False,True,True,weather_flag,2025_r20_Q_OCO_lap14
0 days 00:36:10.565000,OCO,31,0 days 00:01:10.438000,8.0,3.0,,,0 days 00:00:18.382000,0 days 00:00:35.915000,0 days 00:00:16.141000,0 days 00:35:18.509000,0 days 00:35:54.424000,0 days 00:36:10.565000,322.0,265.0,329.0,330.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,21,São Paulo Grand Prix,Q,70.438,18.382,35.915,16.141,0.0,True,2023_2025_q_existing,2025_21_Q,SOFT,False,True,True,weather_flag,2025_r21_Q_OCO_lap8
0 days 00:30:07.236000,OCO,31,0 days 00:01:20.864000,10.0,2.0,,,0 days 00:00:29.717000,0 days 00:00:27.419000,0 days 00:00:23.728000,0 days 00:29:16.089000,0 days 00:29:43.508000,0 days 00:30:07.236000,249.0,288.0,283.0,323.0,True,SOFT,5.0,True,Haas F1 Team,1.0,,,,False,True,2025,23,Qatar Grand Prix,Q,80.864,29.717,27.419,23.728,0.0,True,2023_2025_q_existing,2025_23_Q,SOFT,False,True,True,weather_flag,2025_r23_Q_OCO_lap10
0 days 01:13:16.823000,OCO,31,0 days 00:01:22.913000,17.0,6.0,,,0 days 00:00:17.066000,0 days 00:00:36.006000,0 days 00:00:29.841000,0 days 01:12:10.976000,0 days 01:12:46.982000,0 days 01:13:16.823000,294.0,320.0,222.0,326.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,24,Abu Dhabi Grand Prix,Q,82.913,17.066,36.006,29.841,0.0,True,2023_2025_q_existing,2025_24_Q,SOFT,False,True,True,weather_flag,2025_r24_Q_OCO_lap17
0 days 00:52:31.860000,OCO,31,0 days 00:01:31.625000,14.0,5.0,,,0 days 00:00:24.246000,0 days 00:00:27.489000,0 days 00:00:39.890000,0 days 00:51:24.481000,0 days 00:51:51.970000,0 days 00:52:31.860000,286.0,279.0,271.0,326.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,2,Chinese Grand Prix,Q,91.625,24.246,27.489,39.89,0.0,True,2023_2025_q_existing,2025_2_Q,SOFT,False,True,True,weather_flag,2025_r02_Q_OCO_lap14
0 days 00:32:04.090000,OCO,31,0 days 00:01:28.696000,8.0,3.0,,,0 days 00:00:31.041000,0 days 00:00:40.137000,0 days 00:00:17.518000,0 days 00:31:06.435000,0 days 00:31:46.572000,0 days 00:32:04.090000,286.0,296.0,271.0,295.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,3,Japanese Grand Prix,Q,88.696,31.041,40.137,17.518,0.0,True,2023_2025_q_existing,2025_3_Q,SOFT,False,True,True,weather_flag,2025_r03_Q_OCO_lap8
0 days 00:31:42.700000,OCO,31,0 days 00:01:31.594000,5.0,2.0,,,0 days 00:00:29.154000,0 days 00:00:39.527000,0 days 00:00:22.913000,0 days 00:30:40.260000,0 days 00:31:19.787000,0 days 00:31:42.700000,243.0,271.0,289.0,318.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,4,Bahrain Grand Prix,Q,91.594,29.154,39.527,22.913,0.0,True,2023_2025_q_existing,2025_4_Q,SOFT,False,True,True,weather_flag,2025_r04_Q_OCO_lap5
0 days 00:23:06.237000,OCO,31,0 days 00:01:29.398000,5.0,2.0,,,0 days 00:00:32.832000,0 days 00:00:28.189000,0 days 00:00:28.377000,0 days 00:22:09.671000,0 days 00:22:37.860000,0 days 00:23:06.237000,292.0,328.0,305.0,333.0,True,SOFT,5.0,False,Haas F1 Team,1.0,,,,False,True,2025,5,Saudi Arabian Grand Prix,Q,89.398,32.832,28.189,28.377,0.0,True,2023_2025_q_existing,2025_5_Q,SOFT,False,True,True,weather_flag,2025_r05_Q_OCO_lap5
0 days 01:13:23.460000,OCO,31,0 days 00:01:26.824000,20.0,7.0,,,0 days 00:00:28.690000,0 days 00:00:33.260000,0 days 00:00:24.874000,0 days 01:12:25.326000,0 days 01:12:58.586000,0 days 01:13:23.460000,225.0,194.0,286.0,335.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,6,Miami Grand Prix,Q,86.824,28.69,33.26,24.874,0.0,True,2023_2025_q_existing,2025_6_Q,SOFT,False,True,True,weather_flag,2025_r06_Q_OCO_lap20
0 days 00:16:47.686000,OCO,31,0 days 00:01:17.080000,2.0,1.0,,,0 days 00:00:24.576000,0 days 00:00:26.726000,0 days 00:00:25.778000,0 days 00:15:55.182000,0 days 00:16:21.908000,0 days 00:16:47.686000,225.0,262.0,280.0,299.0,True,SOFT,2.0,True,Haas F1 Team,1.0,,,,False,True,2025,7,Emilia Romagna Grand Prix,Q,77.08,24.576,26.726,25.778,0.0,True,2023_2025_q_existing,2025_7_Q,SOFT,False,True,True,weather_flag,2025_r07_Q_OCO_lap2
0 days 01:29:40.365000,OCO,31,0 days 00:01:10.942000,31.0,7.0,,,0 days 00:00:18.485000,0 days 00:00:33.664000,0 days 00:00:18.793000,0 days 01:28:47.908000,0 days 01:29:21.572000,0 days 01:29:40.365000,218.0,213.0,270.0,281.0,True,SOFT,3.0,True,Haas F1 Team,1.0,,,,False,True,2025,8,Monaco Grand Prix,Q,70.942,18.485,33.664,18.793,0.0,True,2023_2025_q_existing,2025_8_Q,SOFT,False,True,True,weather_flag,2025_r08_Q_OCO_lap31
